date,cases_rolling,deaths_rolling,tests_rolling,positive_rate_rolling
2020-06-10,68.71428571428571,6.428571428571429,4485.428571428572,0.01861881776542424
2020-06-11,68.85714285714286,6.428571428571429,4262.0,0.01819029429194227
2020-06-12,68.71428571428571,6.0,4258.142857142857,0.01781529900939311
2020-06-13,69.85714285714286,5.857142857142857,4401.571428571428,0.01833060148025125
2020-06-14,71.57142857142857,5.428571428571429,4363.857142857143,0.019252471490554503
2020-06-15,71.28571428571429,5.714285714285714,4323.714285714285,0.01975513905956579
2020-06-16,74.0,5.0,4235.285714285715,0.020836954874188646
2020-06-17,78.42857142857143,4.0,4069.0,0.021170869770567265
2020-06-18,80.0,3.7142857142857144,4144.142857142857,0.022001239302061715
2020-06-19,87.14285714285714,3.857142857142857,4282.571428571428,0.02278200341302827
2020-06-20,88.71428571428571,4.142857142857143,4251.857142857143,0.02291854611128211
2020-06-21,95.71428571428571,3.857142857142857,4259.142857142857,0.023160503768824264
2020-06-22,110.57142857142857,3.5714285714285716,4207.571428571428,0.023832250139488913
2020-06-23,126.85714285714286,3.4285714285714284,4271.142857142857,0.024092821953471958
2020-06-24,138.42857142857142,3.2857142857142856,4573.285714285715,0.024260211454348812
2020-06-25,151.42857142857142,3.0,4807.285714285715,0.025376229519339898
2020-06-26,157.28571428571428,2.7142857142857144,5023.857142857143,0.027179829005395166
2020-06-27,168.57142857142858,2.7142857142857144,5146.142857142857,0.028072879271283307
2020-06-28,172.14285714285714,3.2857142857142856,5181.142857142857,0.028811193870370014
2020-06-29,177.71428571428572,3.2857142857142856,5348.571428571428,0.02893663231611963
2020-06-30,178.85714285714286,3.5714285714285716,5233.142857142857,0.029277455981656788
2020-07-01,180.71428571428572,3.857142857142857,5402.285714285715,0.03133582589234026
2020-07-02,185.85714285714286,4.0,5408.142857142857,0.032273531749859266
2020-07-03,189.42857142857142,4.714285714285714,5506.0,0.03143861448235773
2020-07-04,186.28571428571428,4.571428571428571,5591.428571428572,0.031858806278410826
2020-07-05,191.85714285714286,3.7142857142857144,5670.857142857143,0.03172507154189002
2020-07-06,205.42857142857142,3.2857142857142856,5679.571428571428,0.03442293202786603
2020-07-07,214.42857142857142,3.4285714285714284,5901.0,0.03600832264393628
2020-07-08,225.85714285714286,3.2857142857142856,5747.428571428572,0.036880659718336976
2020-07-09,231.28571428571428,3.142857142857143,5897.571428571428,0.03659147456953949
2020-07-10,241.85714285714286,2.5714285714285716,5860.714285714285,0.037372493211297465
2020-07-11,253.14285714285714,2.4285714285714284,5976.428571428572,0.03861061807274496
2020-07-12,257.57142857142856,3.142857142857143,6061.857142857143,0.03982308650452088
2020-07-13,267.57142857142856,3.142857142857143,6134.0,0.03923871474150289
2020-07-14,272.0,2.5714285714285716,7031.428571428572,0.03877056005673787
2020-07-15,272.42857142857144,2.2857142857142856,7239.571428571428,0.039740477370960196
2020-07-16,282.14285714285717,2.2857142857142856,7616.285714285715,0.0404442970445757
2020-07-17,282.14285714285717,2.2857142857142856,7902.285714285715,0.041104714101747444
2020-07-18,283.0,2.4285714285714284,8084.571428571428,0.04081802775009301
2020-07-19,280.42857142857144,1.7142857142857142,8313.142857142857,0.04178641732236622
2020-07-20,278.7142857142857,2.0,8426.42857142857,0.04175323123257375
2020-07-21,282.42857142857144,2.4285714285714284,7971.142857142857,0.04293215135089296
2020-07-22,290.42857142857144,2.5714285714285716,7963.142857142857,0.041682901651013016
2020-07-23,289.57142857142856,2.5714285714285716,7898.0,0.04328335780044577
2020-07-24,294.85714285714283,3.0,8078.571428571428,0.04336131813406507
2020-07-25,299.42857142857144,2.5714285714285716,8245.42857142857,0.04469266256161334
2020-07-26,303.85714285714283,2.857142857142857,8319.714285714286,0.04629824110732195
2020-07-27,300.57142857142856,2.7142857142857144,8551.57142857143,0.0461563658823561
2020-07-28,304.2857142857143,2.4285714285714284,8369.57142857143,0.04708935768286211
2020-07-29,309.0,2.7142857142857144,8603.857142857143,0.04980231242997835
2020-07-30,310.7142857142857,2.857142857142857,8622.857142857143,0.04905604480015894
2020-07-31,317.42857142857144,2.7142857142857144,8722.0,0.05079473681902886
2020-08-01,328.14285714285717,2.857142857142857,8498.42857142857,0.05012277201896185
2020-08-02,334.7142857142857,3.0,8798.0,0.050437636277102016
2020-08-03,341.85714285714283,3.142857142857143,8831.0,0.05097612065728241
2020-08-04,347.14285714285717,3.2857142857142856,9103.285714285714,0.05073484269759724
2020-08-05,342.42857142857144,3.142857142857143,9193.42857142857,0.04749398682970312
2020-08-06,343.0,3.0,9280.0,0.04942976004336492
2020-08-07,346.14285714285717,3.5714285714285716,9672.285714285714,0.04784767198437457
2020-08-08,341.0,4.0,10043.285714285714,0.0485421465009927
2020-08-09,347.7142857142857,4.428571428571429,9757.714285714286,0.04842220291670862
2020-08-10,362.57142857142856,4.285714285714286,9851.857142857143,0.04907514252857866
2020-08-11,362.42857142857144,4.428571428571429,9973.714285714286,0.04842280055585836
2020-08-12,367.14285714285717,4.428571428571429,10186.57142857143,0.04969286586852094
2020-08-13,370.7142857142857,4.428571428571429,10783.857142857143,0.04970215213663643
2020-08-14,361.85714285714283,4.0,10384.714285714286,0.05069656864835952
